A, 55510, 35439
A, 56813, 35086
A, 58070, 35178
A, 57381, 34383
A, 57335, 32064
A, 57649, 35291
A, 55892, 36852
A, 56074, 35582
A, 57906, 33048
A, 55366, 35650
A, 56413, 36418
A, 56941, 38327
A, 57154, 33712
A, 57750, 36800
A, 57857, 36922
A, 56143, 35658
A, 55338, 35743
A, 56441, 35275
A, 56414, 37396
A, 59486, 32151
A, 58706, 36533
A, 52659, 34777
A, 59404, 32845
A, 56922, 35768
A, 57726, 35998
A, 57200, 36580
A, 57944, 36151
A, 56618, 35436
A, 59034, 35201
A, 57527, 34254
A, 55893, 34795
A, 59479, 34096
A, 56696, 36827
A, 58247, 36777
A, 57425, 33591
A, 55633, 35639
A, 58824, 35451
A, 56641, 37864
A, 56541, 35719
A, 58690, 38619
A, 57601, 35635
A, 57601, 38899
A, 55493, 35034
A, 56406, 35362
A, 54744, 37285
A, 56968, 36170
A, 56554, 34309
A, 57672, 34909
A, 56549, 36908
A, 54899, 36989
A, 58177, 34610
A, 52736, 36955
A, 57200, 36282
A, 56107, 34721
A, 56844, 34985
A, 59046, 35909
A, 58878, 34978
A, 55592, 36014
A, 57442, 38090
A, 55333, 34329
A, 55756, 36134
A, 57707, 36517
A, 56490, 35034
A, 55408, 37045
A, 55350, 37801
A, 57650, 36971
A, 57240, 34898
A, 56276, 34870
A, 56026, 35279
A, 55507, 39069
A, 59313, 34984
A, 59314, 35053
A, 55148, 36561
A, 55846, 33030
A, 58280, 35077
A, 57860, 36410
A, 53799, 37256
A, 56172, 34623
A, 56629, 34903
A, 57012, 37189
A, 61328, 34539
A, 58570, 36942
A, 55822, 35934
A, 58008, 34512
A, 56810, 36292
A, 57603, 34029
A, 59246, 36194
A, 53045, 33476
A, 58231, 34186
A, 53386, 37554
A, 54858, 34270
A, 54851, 35170
A, 56299, 36158
A, 55829, 34669
A, 57130, 33622
A, 57045, 35018
A, 55963, 37150
A, 57850, 35626
A, 57398, 33876
A, 57433, 35084
A, 57353, 60000
A, 58154, 59780
A, 59668, 60897
A, 58098, 61604
A, 60212, 56867
A, 58558, 56754
A, 57238, 61962
A, 57393, 60130
A, 60954, 58518
A, 59449, 62121
A, 58116, 61273
A, 56322, 59335
A, 57785, 59295
A, 60018, 58622
A, 58845, 62613
A, 58689, 61640
A, 57082, 58629
A, 56935, 61044
A, 58391, 61517
A, 60966, 58270
A, 60804, 57443
A, 60743, 58206
A, 59138, 60401
A, 59953, 59003
A, 60969, 59822
A, 57136, 61329
A, 57366, 61945
A, 56366, 57724
A, 58665, 59932
A, 60758, 60881
A, 57980, 59322
A, 59239, 61982
A, 57812, 61923
A, 59704, 60580
A, 61020, 59430
A, 59976, 61896
A, 60409, 59802
A, 59165, 59687
A, 57762, 60304
A, 58771, 60580
A, 57753, 59203
A, 57852, 60171
A, 59079, 59352
A, 56843, 59151
A, 60331, 57240
A, 57591, 61596
A, 57063, 58649
A, 56693, 58774
A, 57642, 59436
A, 58329, 60180
A, 59112, 63187
A, 57718, 59894
A, 56937, 59156
A, 57576, 59542
A, 58613, 58762
A, 60267, 60706
A, 57706, 56481
A, 59214, 58361
A, 61073, 59807
A, 57207, 61078
A, 58015, 59153
A, 58158, 58562
A, 55203, 57018
A, 58219, 61499
A, 57782, 60002
A, 55784, 59163
A, 59345, 61352
A, 59269, 59992
A, 56691, 59491
A, 59024, 60718
A, 59110, 60648
A, 58750, 57843
A, 59118, 60039
A, 57473, 59889
A, 57935, 59287
A, 58935, 58666
A, 58889, 60334
A, 60927, 60647
A, 59624, 59604
A, 58797, 58377
A, 58624, 58748
A, 58691, 58145
A, 60046, 58263
A, 59449, 58883
A, 56818, 60227
A, 60006, 60524
A, 59772, 62508
A, 57843, 58840
A, 59475, 60281
A, 57562, 57847
A, 57692, 60874
A, 59111, 59739
A, 55418, 59726
A, 57647, 61654
A, 57192, 63091
A, 56910, 61194
A, 60549, 59383
A, 58222, 62395
A, 59915, 58433
A, 59520, 59618
A, 58928, 60595
A, 59722, 59830
A, 61347, 59432
A, 61654, 61450
A, 56954, 58817
A, 56034, 59874
A, 60069, 58113
A, 58563, 62792
A, 59022, 58759
A, 56745, 59632
A, 58611, 56944
A, 58213, 61124
A, 59832, 61819
A, 57659, 62508
A, 58167, 57737
A, 56924, 58052
A, 59983, 59647
A, 60295, 58226
A, 59571, 59704
A, 59407, 63359
A, 61438, 60731
A, 58412, 60555
A, 59087, 60200
A, 59921, 58297
A, 62507, 59886
A, 56500, 61376
A, 60955, 57896
A, 58439, 61605
A, 56364, 59088
A, 56487, 61747
A, 59447, 57392
A, 57894, 59036
A, 57925, 61583
A, 61135, 58271
A, 59445, 59658
A, 59387, 60014
A, 58154, 60283
A, 55361, 61450
A, 59573, 59358
A, 60407, 60339
A, 57851, 60497
A, 56974, 60278
A, 58959, 61260
A, 58590, 59525
A, 56814, 60167
A, 56482, 59948
A, 59678, 56732
A, 56898, 59377
A, 61084, 58521
A, 60235, 57996
A, 35967, 36673
A, 33802, 37020
A, 34261, 37067
A, 37405, 33958
A, 36836, 39256
A, 37201, 37141
A, 33942, 34583
A, 36874, 35950
A, 36087, 35914
A, 35266, 37658
A, 35368, 35938
A, 37797, 36278
A, 38059, 35143
A, 37189, 38589
A, 39025, 38317
A, 39884, 40043
A, 34384, 37619
A, 35438, 35961
A, 35228, 34409
A, 36656, 39035
A, 34657, 37807
A, 34997, 35538
A, 34596, 37163
A, 36515, 36356
A, 36659, 37772
A, 37432, 39281
A, 35778, 38273
A, 35673, 37211
A, 35254, 33638
A, 36100, 37456
A, 38717, 38000
A, 37182, 37411
A, 35648, 39129
A, 35955, 37847
A, 36359, 37310
A, 35721, 36229
A, 36528, 36061
A, 39397, 39374
A, 36008, 35818
A, 34522, 35773
A, 35101, 38142
A, 36844, 38976
A, 36672, 36938
A, 36638, 35819
A, 35636, 37443
A, 36690, 39754
A, 35091, 35641
A, 36944, 39148
A, 35483, 38084
A, 33394, 37319
A, 35390, 35563
A, 37099, 38588
A, 38095, 39196
A, 36056, 34964
A, 35612, 35819
A, 34622, 37604
A, 33618, 37049
A, 37790, 37999
A, 39063, 35717
A, 36444, 34614
A, 37971, 36374
A, 32167, 39987
A, 36206, 36422
A, 36389, 38939
A, 36095, 33268
A, 37525, 38632
A, 33540, 39200
A, 35076, 35331
A, 35191, 37667
A, 33916, 38665
A, 36172, 35806
A, 36579, 35985
A, 37915, 37571
A, 35600, 37619
A, 32910, 36355
A, 35412, 36473
A, 36407, 36157
A, 36663, 37415
A, 34432, 35853
A, 36058, 35597
A, 34996, 36782
A, 38645, 36855
A, 35811, 37422
A, 34222, 38934
A, 36509, 37087
A, 34560, 38446
A, 36209, 37346
A, 34940, 35990
A, 35403, 36688
A, 32942, 35010
A, 35436, 37366
A, 37768, 35501
A, 34772, 37566
A, 37396, 38924
A, 37109, 39039
A, 36322, 38482
A, 36164, 36125
A, 35531, 36570
A, 37177, 35936
A, 35355, 38390
A, 38130, 36011
A, 36242, 37643
A, 37882, 36742
A, 36127, 38450
A, 35394, 38220
A, 34349, 37125
A, 34947, 39400
A, 33437, 35442
A, 34167, 36965
A, 36172, 39484
A, 37370, 38669
A, 37667, 37350
A, 36974, 38282
A, 35801, 35541
A, 35609, 37194
A, 36795, 34454
A, 34626, 36266
A, 35808, 36376
A, 33613, 39794
A, 37801, 36929
A, 38443, 39283
A, 33652, 37501
A, 35332, 38247
A, 37264, 36885
A, 35768, 33850
A, 33922, 37009
A, 33846, 33297
A, 33715, 38111
A, 34553, 37161
A, 36826, 38107
A, 35007, 39211
A, 36173, 35498
A, 36725, 35697
A, 36455, 37227
A, 35395, 37619
A, 34614, 36595
A, 35110, 36198
A, 34870, 39058
A, 35579, 39250
A, 36919, 37870
A, 35851, 39142
A, 38539, 37485
A, 35082, 36246
A, 32801, 33333
A, 35038, 34405
A, 35494, 35663
A, 37480, 35672
A, 35852, 35216
A, 36125, 38191
A, 36039, 37098
A, 36216, 62182
A, 37992, 59534
A, 36398, 59165
A, 33519, 59516
A, 37891, 59892
A, 37835, 56856
A, 36486, 58780
A, 36333, 58448
A, 35492, 58360
A, 39398, 58165
A, 36215, 57623
A, 36229, 58559
A, 35847, 60401
A, 33122, 61567
A, 36575, 58483
A, 38437, 59774
A, 36403, 61703
A, 36423, 59073
A, 35423, 57630
A, 36850, 56751
A, 33959, 57663
A, 36243, 57771
A, 37479, 60292
A, 39385, 58486
A, 35322, 59148
A, 35700, 57384
A, 36242, 57635
A, 36696, 59198
A, 34637, 57665
A, 34443, 60316
A, 37166, 58232
A, 39283, 59107
A, 36049, 59576
A, 34553, 59382
A, 40134, 59872
A, 33630, 58312
A, 35047, 60446
A, 36709, 56868
A, 37404, 56050
A, 37599, 57510
A, 36454, 59424
A, 38035, 58873
A, 36308, 60312
A, 38558, 56670
A, 36529, 58009
A, 32534, 60827
A, 35346, 58988
A, 34712, 57869
A, 35561, 59193
A, 35534, 60214
A, 37053, 57010
A, 38314, 58604
A, 38318, 60919
A, 38027, 59660
A, 35355, 60826
A, 35436, 59180
A, 35727, 58236
A, 39398, 60099
A, 37269, 57920
A, 36889, 59486
A, 37566, 59456
A, 39104, 58213
A, 32504, 60521
A, 35603, 58464
A, 33987, 58301
A, 38181, 57802
A, 33486, 56845
A, 36799, 61300
A, 36246, 57201
A, 33218, 58279
A, 35125, 58821
A, 36219, 58974
A, 37589, 58770
A, 40243, 57661
A, 35361, 62227
A, 38232, 59464
A, 35237, 58902
A, 35398, 58700
A, 37988, 59312
A, 35644, 59384
A, 38422, 59220
A, 37090, 59149
A, 38945, 59787
A, 34996, 58737
A, 34596, 59765
A, 36992, 56453
A, 33822, 59036
A, 35211, 58983
A, 36283, 59567
A, 38990, 58154
A, 37488, 61935
A, 35445, 59206
A, 37798, 56597
A, 35170, 59819
A, 33624, 58303
A, 35462, 61614
A, 34945, 57757
A, 38089, 56389
A, 37372, 57669
A, 39872, 58481
A, 36960, 58594
A, 35192, 61069
A, 37556, 56733
A, 37083, 57931
A, 36878, 61006
A, 37226, 57241
A, 38515, 58026
A, 34289, 56684
A, 35741, 57634
A, 37745, 57622
A, 36805, 60016
A, 34914, 58404
A, 38566, 59390
A, 36967, 58135
A, 36433, 57684
A, 34796, 60094
A, 36645, 58435
A, 36421, 57942
A, 36037, 57311
A, 35578, 57692
A, 33356, 61093
A, 33015, 57987
A, 36045, 57448
A, 33606, 59280
A, 37937, 56751
A, 35457, 58671
A, 37360, 59696
A, 35066, 57896
A, 36783, 59577
A, 34208, 56715
A, 36846, 60935
A, 35141, 60571
A, 36861, 59309
A, 34573, 59067
A, 38523, 59697
A, 35104, 58388
A, 36442, 57756
A, 36551, 60388
A, 35711, 57926
A, 36064, 60505
A, 38706, 57037
A, 36216, 57898
A, 39611, 56741
A, 35988, 58251
A, 37263, 57129
A, 37094, 59676
A, 35217, 59875
A, 36483, 57847
A, 34924, 58072
A, 37060, 58762
A, 30908, 61364
A, 29802, 58114
A, 30571, 60758
A, 34779, 62221
A, 30304, 61141
A, 30877, 60859
A, 30681, 62149
A, 31259, 62320
A, 30567, 62523
A, 28728, 61702
A, 32333, 61933
A, 29047, 58154
A, 31463, 61149
A, 30898, 60616
A, 28229, 59101
A, 33697, 58534
A, 29758, 63528
A, 30280, 62465
A, 32349, 61066
A, 32134, 61037
A, 30612, 61541
A, 33233, 62021
A, 29987, 61369
A, 29079, 60255
A, 29589, 60622
A, 28995, 58890
A, 31627, 61188
A, 29272, 59183
A, 28392, 61346
A, 31204, 59112
A, 30174, 60328
A, 31578, 60296
A, 29445, 64978
A, 31977, 59480
A, 31182, 60250
A, 30648, 60178
A, 30532, 61950
A, 31720, 61379
A, 32583, 61093
A, 30050, 60218
A, 31627, 61090
A, 31236, 60424
A, 28553, 62002
A, 30375, 62924
A, 31573, 60997
A, 27505, 58926
A, 30061, 61246
A, 32649, 59545
A, 27696, 59838
A, 30506, 59686
A, 32074, 61939
A, 28616, 59416
A, 29085, 60541
A, 30515, 60969
A, 33532, 59075
A, 28578, 63180
A, 31643, 60477
A, 28729, 63139
A, 31112, 61673
A, 32361, 59991
A, 32426, 59919
A, 31204, 58913
A, 29626, 60190
A, 30075, 59907
A, 32218, 62122
A, 30740, 62257
A, 28555, 61394
A, 31318, 58248
A, 29618, 60724
A, 32557, 61120
A, 31530, 59440
A, 32126, 60135
A, 29801, 61182
A, 29148, 58130
A, 26807, 61319
A, 31413, 60511
A, 30647, 61432
A, 30619, 60514
A, 31284, 61697
A, 31312, 60742
A, 33387, 61847
A, 32660, 59958
A, 30795, 63840
A, 30746, 61100
A, 31879, 60106
A, 33018, 62972
A, 30887, 62360
A, 31474, 60121
A, 31797, 61321
A, 30395, 60514
A, 29160, 57565
A, 30133, 63934
A, 33171, 59359
A, 28342, 58906
A, 30960, 62047
A, 30927, 61258
A, 30161, 62149
A, 29448, 62355
A, 30068, 62245
A, 32579, 62231
A, 32590, 63313
A, 28653, 61470
A, 31663, 61270
A, 33003, 60476
A, 31142, 59600
A, 27316, 63731
A, 31472, 59250
A, 31233, 61286
A, 32954, 59101
A, 28250, 60235
A, 30145, 59447
A, 30168, 60662
A, 32390, 58431
A, 30330, 61187
A, 31866, 61099
A, 29485, 63621
A, 27659, 60100
A, 29690, 64853
A, 30276, 59599
A, 31279, 61858
A, 28391, 59730
A, 31215, 59848
A, 33275, 60563
A, 30749, 59966
A, 28904, 59191
A, 27819, 63600
A, 30019, 58071
A, 31985, 62537
A, 32412, 63477
A, 27380, 61315
A, 30483, 60444
A, 28526, 58659
A, 31133, 64758
A, 32997, 59655
A, 30720, 60651
A, 31643, 59695
A, 31779, 59328
A, 31849, 60708
A, 31872, 60703
A, 29130, 58041
A, 28327, 60138
A, 30265, 59751
A, 32061, 59778
A, 29842, 62137
A, 33359, 62329
A, 29116, 59119
A, 30071, 60466
A, 29916, 60125
A, 28434, 59636
A, 29436, 60956
A, 27434, 54958
A, 25440, 57862
A, 24392, 57589
A, 26136, 56016
A, 26253, 58899
A, 24733, 56201
A, 25528, 59581
A, 25738, 58235
A, 24618, 55531
A, 26834, 55097
A, 25201, 54565
A, 25851, 58222
A, 27108, 57491
A, 28837, 54748
A, 24946, 56824
A, 25052, 57829
A, 28402, 57647
A, 25052, 57022
A, 27181, 54919
A, 28052, 55809
A, 25196, 55203
A, 26591, 56646
A, 29474, 56798
A, 27070, 57594
A, 26481, 56658
A, 24784, 57237
A, 28064, 58174
A, 27715, 55387
A, 26470, 56078
A, 23811, 56713
A, 26542, 57297
A, 27473, 55726
A, 26275, 56590
A, 25919, 59329
A, 27550, 55740
A, 28594, 55605
A, 28250, 58482
A, 27827, 58698
A, 26215, 55199
A, 27517, 55156
A, 27881, 60061
A, 27012, 54253
A, 26172, 55215
A, 26319, 58948
A, 27900, 56990
A, 28810, 55914
A, 28021, 56815
A, 27286, 59569
A, 25494, 55960
A, 25659, 57314
A, 27469, 55207
A, 26043, 55705
A, 26718, 53997
A, 27707, 56661
A, 27634, 56842
A, 27707, 56972
A, 26205, 53325
A, 26512, 58723
A, 27821, 56672
A, 25689, 56135
A, 25979, 56888
A, 26345, 56949
A, 24731, 56832
A, 25629, 58886
A, 29908, 56769
A, 25873, 59678
A, 27128, 54407
A, 27287, 58184
A, 26387, 58854
A, 26891, 56558
A, 24536, 56381
A, 28383, 58361
A, 27493, 56974
A, 28582, 58290
A, 25283, 58667
A, 26042, 59496
A, 28772, 57273
A, 25425, 57151
A, 28909, 58542
A, 26560, 55691
A, 27188, 56510
A, 26174, 57058
A, 23262, 57537
A, 26490, 58074
A, 27874, 55221
A, 24446, 56245
A, 29227, 57928
A, 26149, 60135
A, 25540, 56691
A, 25014, 56055
A, 25970, 55621
A, 28657, 57812
A, 28212, 55783
A, 25507, 58317
A, 27306, 57368
A, 27463, 56882
A, 23994, 55242
A, 24879, 56386
A, 24594, 58438
A, 28033, 54727
A, 29053, 58326
A, 26193, 55842
A, 29259, 57100
A, 27525, 57634
A, 28073, 56257
A, 26774, 57001
A, 25383, 56911
A, 25669, 56972
A, 25208, 56211
A, 27256, 59403
A, 27196, 59444
A, 27331, 56041
A, 27937, 58138
A, 28509, 58324
A, 26717, 60264
A, 27955, 56280
A, 25446, 55704
A, 26109, 58656
A, 25760, 55776
A, 28212, 56159
A, 28233, 54684
A, 26449, 55946
A, 25001, 58362
A, 26962, 56689
A, 25916, 54106
A, 28777, 57742
A, 27815, 58195
A, 25663, 55384
A, 27901, 55860
A, 25659, 54386
A, 28759, 58288
A, 25021, 56847
A, 26692, 57000
A, 27775, 54914
A, 25818, 53650
A, 25985, 57795
A, 27033, 60004
A, 27613, 55744
A, 28592, 54269
A, 25260, 56723
A, 24970, 59023
A, 23462, 57642
A, 26119, 56817
A, 29242, 56662
A, 25347, 57105
A, 26091, 56821
A, 26145, 58505
A, 26896, 57284
A, 25137, 55409
A, 27354, 54316
A, 19261, 63453
A, 20147, 61505
A, 19188, 57789
A, 19583, 63659
A, 17969, 62228
A, 21897, 58917
A, 22606, 61448
A, 19622, 64221
A, 22246, 61319
A, 20384, 62437
A, 20960, 61852
A, 21577, 60141
A, 18709, 61578
A, 18999, 61780
A, 20587, 62383
A, 19768, 60627
A, 22982, 59562
A, 19533, 60480
A, 20782, 61636
A, 19005, 60807
A, 18261, 60547
A, 21899, 61237
A, 19257, 62118
A, 18804, 62526
A, 21096, 59815
A, 20354, 59784
A, 19943, 63108
A, 19049, 59645
A, 19177, 58865
A, 19048, 62924
A, 23096, 59668
A, 21449, 60845
A, 20765, 60709
A, 21064, 60931
A, 19837, 60753
A, 18422, 62176
A, 19779, 61803
A, 19838, 59122
A, 19108, 61782
A, 21412, 58791
A, 20671, 61282
A, 18870, 60325
A, 18642, 58455
A, 19395, 59800
A, 19335, 61410
A, 19770, 59397
A, 18068, 61918
A, 21368, 59942
A, 19530, 58199
A, 20181, 60841
A, 19764, 63838
A, 18920, 61044
A, 18680, 62674
A, 19070, 61422
A, 21307, 64529
A, 19144, 62358
A, 19290, 60747
A, 19871, 62381
A, 19696, 57420
A, 19797, 61359
A, 18344, 59637
A, 20259, 60511
A, 20316, 61803
A, 22369, 62265
A, 19096, 59674
A, 20453, 61587
A, 20380, 60733
A, 16846, 62613
A, 20002, 57292
A, 19912, 60502
A, 19641, 59926
A, 19601, 60881
A, 19285, 60802
A, 21062, 61940
A, 20568, 59655
A, 20338, 62938
A, 21393, 62630
A, 19272, 60480
A, 20007, 61561
A, 20784, 60935
A, 19038, 60983
A, 17653, 62598
A, 18996, 59942
A, 19506, 63413
A, 19294, 57629
A, 19154, 62093
A, 18934, 63661
A, 20737, 61019
A, 20490, 62450
A, 18960, 62751
A, 22403, 62224
A, 20378, 62549
A, 18929, 59621
A, 20252, 61749
A, 19309, 61793
A, 16591, 60560
A, 19015, 62840
A, 17643, 60949
A, 18426, 62525
A, 20294, 61802
A, 20151, 62252
A, 18502, 63614
A, 18015, 60258
A, 19545, 60834
A, 21792, 62240
A, 19942, 59731
A, 20535, 59462
A, 20768, 63354
A, 18347, 59545
A, 19276, 62396
A, 18781, 60559
A, 20515, 61410
A, 19925, 58496
A, 21944, 60190
A, 21072, 63597
A, 19964, 60809
A, 20709, 63801
A, 18101, 59879
A, 20971, 58909
A, 22489, 59259
A, 18892, 60475
A, 22071, 61236
A, 20481, 60914
A, 20438, 59851
A, 19803, 60968
A, 20257, 61196
A, 19242, 61797
A, 18406, 58116
A, 20868, 59488
A, 17152, 59537
A, 19680, 62580
A, 19930, 60962
A, 20911, 63782
A, 18513, 61092
A, 21616, 62776
A, 21783, 61970
A, 20687, 60667
A, 18989, 60037
A, 19871, 62312
A, 17818, 62484
A, 20526, 61492
A, 20561, 61164
A, 21231, 59423
A, 18961, 60872
A, 20211, 60986
A, 21615, 61597
A, 19972, 62712
A, 19606, 62894
A, 19063, 62295
A, 20217, 63442
A, 19143, 53284
A, 17326, 51720
A, 16296, 54087
A, 16286, 54449
A, 20417, 56568
A, 16111, 53619
A, 15846, 56000
A, 19105, 52235
A, 19655, 54785
A, 16638, 53423
A, 16223, 56656
A, 16166, 53836
A, 16738, 54689
A, 17753, 52609
A, 18846, 53892
A, 15101, 50950
A, 16371, 54091
A, 19680, 54296
A, 17314, 54956
A, 19294, 52649
A, 20358, 53540
A, 18491, 57638
A, 17300, 51911
A, 13909, 53337
A, 16250, 56716
A, 16803, 53706
A, 17777, 51711
A, 17494, 56321
A, 17023, 52554
A, 18480, 54137
A, 17989, 54877
A, 14909, 52137
A, 16271, 55503
A, 15579, 54275
A, 17775, 55776
A, 17573, 56376
A, 14562, 54344
A, 16017, 52583
A, 17725, 53549
A, 17782, 57990
A, 18273, 55960
A, 16798, 54135
A, 16402, 54427
A, 17604, 57415
A, 15159, 52909
A, 17093, 56620
A, 14665, 53393
A, 16840, 56442
A, 15944, 52902
A, 15383, 53914
A, 19752, 54971
A, 17200, 52488
A, 16393, 55068
A, 17783, 51416
A, 15985, 51728
A, 16315, 54450
A, 16104, 56565
A, 17658, 52827
A, 16905, 55169
A, 18617, 55656
A, 16219, 53637
A, 17610, 58180
A, 17395, 54596
A, 17136, 53618
A, 16675, 50940
A, 19876, 54521
A, 18453, 56324
A, 17211, 52619
A, 20832, 53051
A, 17426, 55344
A, 18261, 53072
A, 16398, 54369
A, 18211, 53160
A, 16394, 57589
A, 20680, 56180
A, 16527, 53323
A, 17108, 54515
A, 15165, 54667
A, 16265, 53570
A, 16364, 55389
A, 16595, 52653
A, 14197, 54364
A, 16746, 55228
A, 14365, 55602
A, 17741, 55439
A, 14590, 55330
A, 15981, 55498
A, 17050, 55534
A, 17805, 55269
A, 19018, 53560
A, 14927, 54599
A, 17892, 53512
A, 15779, 56775
A, 16612, 53816
A, 18536, 55169
A, 16108, 54076
A, 14127, 53882
A, 18780, 55399
A, 17650, 54611
A, 16732, 52426
A, 17318, 55292
A, 18541, 55919
A, 16938, 55514
A, 15396, 53105
A, 17508, 55488
A, 17431, 54420
A, 16714, 55948
A, 17403, 56861
A, 18068, 54386
A, 14683, 54085
A, 17898, 55100
A, 17206, 53687
A, 17583, 57472
A, 17075, 54403
A, 16780, 53847
A, 15915, 55154
A, 19939, 54424
A, 14995, 55889
A, 16928, 56318
A, 16097, 56428
A, 15133, 52003
A, 15860, 57599
A, 18488, 56212
A, 17423, 55459
A, 16507, 54347
A, 17751, 53859
A, 16898, 54827
A, 16932, 55866
A, 19892, 54860
A, 16278, 52466
A, 16719, 55585
A, 17800, 53918
A, 18378, 56011
A, 13907, 54576
A, 17044, 55877
A, 15476, 55040
A, 17358, 55280
A, 18717, 52598
A, 17547, 55041
A, 17304, 54119
A, 19798, 52845
A, 16116, 54683
A, 14980, 53904
A, 16067, 56094
A, 16546, 54778
A, 16137, 57399
A, 17141, 54202
A, 17786, 55157
A, 16714, 51438
A, 14737, 55071
A, 11897, 49856
A, 8604, 49746
A, 10766, 51585
A, 12389, 49818
A, 8766, 51369
A, 11798, 53052
A, 10834, 51147
A, 9549, 50996
A, 10321, 50691
A, 10565, 51704
A, 11845, 51491
A, 11060, 50234
A, 10171, 48859
A, 10919, 50525
A, 11480, 50604
A, 12475, 49220
A, 7385, 51656
A, 11437, 51406
A, 10670, 49260
A, 8654, 50049
A, 9927, 51309
A, 11022, 50515
A, 10633, 50511
A, 11096, 50971
A, 8723, 52304
A, 12851, 51373
A, 11786, 51096
A, 11239, 52647
A, 9454, 51165
A, 8982, 51774
A, 12236, 51043
A, 9741, 50089
A, 11398, 47759
A, 9862, 53085
A, 12114, 49993
A, 9243, 53664
A, 11639, 50146
A, 9706, 48399
A, 10229, 53155
A, 10935, 51458
A, 11745, 50495
A, 13063, 51433
A, 11225, 51892
A, 10680, 51164
A, 11263, 48928
A, 8633, 49581
A, 12697, 52216
A, 9171, 50386
A, 8066, 52133
A, 10401, 53090
A, 12416, 51460
A, 10794, 50115
A, 10580, 51553
A, 11365, 50973
A, 9763, 50495
A, 9416, 50770
A, 7934, 48544
A, 10806, 48952
A, 10904, 51342
A, 9657, 52423
A, 12791, 50426
A, 8842, 50261
A, 11640, 50257
A, 11450, 52510
A, 10480, 51773
A, 11020, 49726
A, 8705, 49365
A, 8276, 48524
A, 10859, 51248
A, 6798, 51275
A, 9359, 51444
A, 8524, 52422
A, 8506, 50665
A, 7906, 50299
A, 9247, 50471
A, 11773, 50161
A, 8730, 51510
A, 8422, 52679
A, 13020, 50329
A, 10991, 48211
A, 11536, 49673
A, 11062, 50068
A, 10653, 51048
A, 8444, 50174
A, 11876, 50023
A, 11611, 48473
A, 9327, 52012
A, 10749, 51406
A, 10026, 52647
A, 10579, 49821
A, 13981, 49623
A, 10579, 50729
A, 9390, 51106
A, 12594, 52133
A, 9198, 50826
A, 11435, 50996
A, 12436, 48816
A, 9815, 51501
A, 11037, 50777
A, 8869, 51886
A, 9744, 50911
A, 10333, 50182
A, 10622, 52334
A, 7739, 49873
A, 12376, 48666
A, 12199, 50485
A, 13144, 49604
A, 8524, 50708
A, 11095, 51738
A, 9592, 50262
A, 10879, 49512
A, 11130, 49369
A, 10337, 49890
A, 9895, 50510
A, 9703, 51958
A, 7720, 51431
A, 9481, 49546
A, 7484, 52113
A, 8583, 49768
A, 6951, 51758
A, 10191, 49243
A, 11820, 50017
A, 7445, 50769
A, 10764, 52080
A, 10444, 50923
A, 9616, 52793
A, 13482, 49941
A, 11149, 51188
A, 11076, 53717
A, 11109, 49944
A, 10704, 51371
A, 9443, 52075
A, 8868, 52990
A, 10757, 51325
A, 11396, 53232
A, 10048, 52277
A, 10606, 53363
A, 9657, 50553
A, 10058, 49889
A, 9324, 49714
A, 9816, 55272
A, 11888, 48809
A, 9837, 50011
A, 11269, 48664
A, 9836, 52030
A, 10577, 51583
A, 6885, 51244
A, 11023, 49802
A, 10839, 50455
A, 10013, 50471
A, 3364, 56093
A, 5522, 54143
A, 4557, 54902
A, 4140, 54842
A, 4927, 52701
A, 5607, 54784
A, 4864, 55680
A, 5617, 55660
A, 5366, 53856
A, 6727, 54732
A, 2968, 54214
A, 5388, 53392
A, 7034, 50514
A, 4207, 53376
A, 3110, 55381
A, 3991, 55631
A, 3589, 53393
A, 1756, 54502
A, 6577, 53657
A, 6675, 54728
A, 5984, 55785
A, 3520, 55818
A, 3375, 53677
A, 6947, 52316
A, 2677, 54186
A, 3465, 54037
A, 4750, 55207
A, 4977, 51710
A, 2847, 54305
A, 5988, 53574
A, 4362, 53432
A, 5003, 52684
A, 4715, 54506
A, 4759, 57743
A, 5027, 55655
A, 7431, 50756
A, 3849, 54348
A, 2248, 53985
A, 5088, 52898
A, 2916, 54180
A, 4382, 53067
A, 3581, 58080
A, 2707, 55155
A, 4962, 56531
A, 2326, 53879
A, 4410, 54098
A, 2875, 55177
A, 5539, 55039
A, 2796, 57052
A, 7335, 54395
A, 5489, 52708
A, 4492, 56754
A, 2056, 56061
A, 6689, 53870
A, 5902, 53527
A, 5359, 54762
A, 7002, 54536
A, 6570, 55309
A, 5909, 54502
A, 4118, 53600
A, 4081, 56221
A, 3662, 53763
A, 4418, 56325
A, 4995, 57057
A, 7625, 54059
A, 5729, 53643
A, 5509, 54479
A, 2512, 53861
A, 5781, 54701
A, 3499, 55206
A, 4780, 56332
A, 6726, 55910
A, 4567, 55033
A, 3933, 54316
A, 4329, 53012
A, 6046, 55497
A, 5418, 54124
A, 5759, 55028
A, 5970, 54618
A, 5664, 54114
A, 6835, 55281
A, 5026, 55207
A, 4332, 56121
A, 6236, 54262
A, 4946, 55080
A, 4356, 55423
A, 5755, 53627
A, 4231, 53432
A, 4453, 53923
A, 5516, 56043
A, 5268, 56645
A, 4567, 55451
A, 3441, 55616
A, 4911, 53538
A, 6503, 53356
A, 3746, 53927
A, 4245, 55965
A, 4413, 54165
A, 4159, 54035
A, 4115, 53150
